Ticker,Symbol,Name,Market,Index,ConstituentSource,NameSource,CollectedAt
066970,066970.KS,엘앤에프,KOSPI,KOSPI200,https://kr.investing.com/indices/kospi-200-components,KRX finder_stkisu,2026-06-03T11:31:47Z
068270,068270.KS,셀트리온,KOSPI,KOSPI200,https://kr.investing.com/indices/kospi-200-components,KRX finder_stkisu,2026-06-03T11:31:47Z
192080,192080.KS,더블유게임즈,KOSPI,KOSPI200,https://kr.investing.com/indices/kospi-200-components,KRX finder_stkisu,2026-06-03T11:31:47Z
207940,207940.KS,삼성바이오로직스,KOSPI,KOSPI200,https://kr.investing.com/indices/kospi-200-components,KRX finder_stkisu,2026-06-03T11:31:47Z
241560,241560.KS,두산밥캣,KOSPI,KOSPI200,https://kr.investing.com/indices/kospi-200-components,KRX finder_stkisu,2026-06-03T11:31:47Z
267250,267250.KS,HD현대,KOSPI,KOSPI200,https://kr.investing.com/indices/kospi-200-components,KRX finder_stkisu,2026-06-03T11:31:47Z
267260,267260.KS,HD현대일렉트릭,KOSPI,KOSPI200,https://kr.investing.com/indices/kospi-200-components,KRX finder_stkisu,2026-06-03T11:31:47Z
251270,251270.KS,넷마블,KOSPI,KOSPI200,https://kr.investing.com/indices/kospi-200-components,KRX finder_stkisu,2026-06-03T11:31:47Z
268280,268280.KS,미원에스씨,KOSPI,KOSPI200,https://kr.investing.com/indices/kospi-200-components,KRX finder_stkisu,2026-06-03T11:31:47Z
271560,271560.KS,오리온,KOSPI,KOSPI200,https://kr.investing.com/indices/kospi-200-components,KRX finder_stkisu,2026-06-03T11:31:47Z
282330,282330.KS,BGF리테일,KOSPI,KOSPI200,https://kr.investing.com/indices/kospi-200-components,KRX finder_stkisu,2026-06-03T11:31:47Z
285130,285130.KS,SK케미칼,KOSPI,KOSPI200,https://kr.investing.com/indices/kospi-200-components,KRX finder_stkisu,2026-06-03T11:31:47Z
298020,298020.KS,효성티앤씨,KOSPI,KOSPI200,https://kr.investing.com/indices/kospi-200-components,KRX finder_stkisu,2026-06-03T11:31:47Z
298040,298040.KS,효성중공업,KOSPI,KOSPI200,https://kr.investing.com/indices/kospi-200-components,KRX finder_stkisu,2026-06-03T11:31:47Z
298050,298050.KS,HS효성첨단소재,KOSPI,KOSPI200,https://kr.investing.com/indices/kospi-200-components,KRX finder_stkisu,2026-06-03T11:31:47Z
280360,280360.KS,롯데웰푸드,KOSPI,KOSPI200,https://kr.investing.com/indices/kospi-200-components,KRX finder_stkisu,2026-06-03T11:31:47Z
307950,307950.KS,현대오토에버,KOSPI,KOSPI200,https://kr.investing.com/indices/kospi-200-components,KRX finder_stkisu,2026-06-03T11:31:47Z
316140,316140.KS,우리금융지주,KOSPI,KOSPI200,https://kr.investing.com/indices/kospi-200-components,KRX finder_stkisu,2026-06-03T11:31:47Z
300720,300720.KS,한일시멘트,KOSPI,KOSPI200,https://kr.investing.com/indices/kospi-200-components,KRX finder_stkisu,2026-06-03T11:31:47Z
272210,272210.KS,한화시스템,KOSPI,KOSPI200,https://kr.investing.com/indices/kospi-200-components,KRX finder_stkisu,2026-06-03T11:31:47Z
326030,326030.KS,SK바이오팜,KOSPI,KOSPI200,https://kr.investing.com/indices/kospi-200-components,KRX finder_stkisu,2026-06-03T11:31:47Z
352820,352820.KS,하이브,KOSPI,KOSPI200,https://kr.investing.com/indices/kospi-200-components,KRX finder_stkisu,2026-06-03T11:31:47Z
375500,375500.KS,DL이앤씨,KOSPI,KOSPI200,https://kr.investing.com/indices/kospi-200-components,KRX finder_stkisu,2026-06-03T11:31:47Z
302440,302440.KS,SK바이오사이언스,KOSPI,KOSPI200,https://kr.investing.com/indices/kospi-200-components,KRX finder_stkisu,2026-06-03T11:31:47Z
